Номер счёта;Тип операции (пополнение/списание);Категория операции;Статус;Дата проведения;Дата транзакции;Номер платежа;Код ВО;Валюта операции;Сумма в валюте счёта;Валюта счёта;Описание операции;Назначение платежа;Счет плательщика;ИНН плательщика;КПП плательщика;Наименование плательщика;БИК банка плательщика;Корр. счет плательщика;Счет получателя;Договор получателя;ИНН получателя;КПП получателя;Наименование получателя;БИК банка получателя;Корр. счет получателя;Счет контрагента;ИНН контрагента;Наименование контрагента;БИК банка контрагента;MCC;Банк;КБК-код бюджетной классификации;Основание налогового платежа;Налоговый период;Код (УИН)
40802810999900000001;Дебет;Исходящие платежи;Транзакция;28.02.2026;28.02.2026;100653;01;643;52521;643;Изъятие собственника;Перевод собственных средств предпринимателю. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40817810999900000002;OWNER-DEMO;990000000001;0;ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500998;30101810999990000998;40817810999900000002;990000000001;ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500998;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;02.03.2026;02.03.2026;100681;01;643;93000;643;Аренда помещения за 03.2026;Арендная плата по договору RENT-DEMO-001 за 03.2026.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000003;RENT-DEMO-001;9903000003;990301003;ООО БИЗНЕС-ЦЕНТР ДЕМО;044500923;30101810999990000923;40702810999930000003;9903000003;ООО БИЗНЕС-ЦЕНТР ДЕМО;044500923;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;05.03.2026;05.03.2026;100657;01;643;54942,75;643;Оплата от покупателя по счету DEMO-202603-002;Оплата товаров по счету DEMO-202603-002. НДС не облагается.;40702810999910000002;9901000003;990101002;ООО БЕТА-ТЕСТ;044500902;30101810999990000902;40802810999900000001;Договор DEMO-0002;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000002;9901000003;ООО БЕТА-ТЕСТ;044500902;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;05.03.2026;05.03.2026;100668;17;643;76031,21;643;Зачисление выручки СБП по реестру 202603006;Перевод средств по реестру операций 202603006. Канал: СБП. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;05.03.2026;05.03.2026;100670;17;643;54432,4;643;Зачисление выручки ИНТЕРНЕТ-ЭКВАЙРИНГ по реестру 202603008;Перевод средств по реестру операций 202603008. Канал: ИНТЕРНЕТ-ЭКВАЙРИНГ. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;07.03.2026;07.03.2026;100683;01;643;12428;643;Подписка на программное обеспечение;Лицензии и облачные сервисы за 03.2026.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000005;SOFT-DEMO-001;9903000005;990301005;ООО СОФТ ДЕМО;044500925;30101810999990000925;40702810999930000005;9903000005;ООО СОФТ ДЕМО;044500925;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;08.03.2026;08.03.2026;100677;01;643;27417;643;Маркетинг и реклама за 03.2026;"Рекламная кампания MEDIA-202603; продвижение и аналитика.";40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000002;DEMO-MEDIA-001;9903000002;990301002;ООО МЕДИА ТЕСТ;044500922;30101810999990000922;40702810999930000002;9903000002;ООО МЕДИА ТЕСТ;044500922;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;11.03.2026;11.03.2026;100672;01;643;165997,29;643;Оплата поставщику за партию сырья 2026-03-1;Оплата материалов и производства по счету SUP-202603-1. В том числе НДС 20%.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999920000002;DEMO-SUPPLY-001;9902000001;990201001;ООО ДЕМО СЫРЬЁ;044500911;30101810999990000912;40702810999920000002;9902000001;ООО ДЕМО СЫРЬЁ;044500911;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;11.03.2026;11.03.2026;100675;01;643;83633;643;Разработка продукта и тестовые образцы за 03.2026;Изготовление прототипов и тестовой партии по этапу DEV-202603.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999920000003;DEMO-RND-001;9902000003;990201003;ООО МАКЕТ-ЛАБ;044500913;30101810999990000913;40702810999920000003;9902000003;ООО МАКЕТ-ЛАБ;044500913;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Кредитование;Транзакция;12.03.2026;12.03.2026;100690;35;643;65000;643;Погашение основной суммы кредита;Погашение основного долга по договору LOAN-DEMO-001 за 03.2026.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;45207810999900000001;LOAN-DEMO-001;9900000020;990001002;АО ДЕМО КРЕДИТ;044500997;30101810999990000997;45207810999900000001;9900000020;АО ДЕМО КРЕДИТ;044500997;;АО ДЕМО КРЕДИТ;;;;
40802810999900000001;Дебет;Кредитование;Транзакция;12.03.2026;12.03.2026;100691;35;643;8330;643;Проценты по кредиту;Уплата процентов по договору LOAN-DEMO-001 за 03.2026.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;45207810999900000001;LOAN-DEMO-001;9900000020;990001002;АО ДЕМО КРЕДИТ;044500997;30101810999990000997;45207810999900000001;9900000020;АО ДЕМО КРЕДИТ;044500997;;АО ДЕМО КРЕДИТ;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;13.03.2026;13.03.2026;100661;01;643;51637,98;643;Оплата от покупателя по счету DEMO-202603-006;Оплата товаров по счету DEMO-202603-006. НДС не облагается.;40702810999910000002;9901000003;990101002;ООО БЕТА-ТЕСТ;044500902;30101810999990000902;40802810999900000001;Договор DEMO-0002;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000002;9901000003;ООО БЕТА-ТЕСТ;044500902;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;14.03.2026;14.03.2026;100676;01;643;25404;643;Логистика и доставка заказов за 03.2026;Транспортные услуги по реестру LOG-202603.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000001;DEMO-LOG-001;9903000001;990301001;ООО ДЕМО ЛОГИСТИКА;044500921;30101810999990000921;40702810999930000001;9903000001;ООО ДЕМО ЛОГИСТИКА;044500921;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;16.03.2026;16.03.2026;100665;17;643;49104,17;643;Зачисление выручки СБП по реестру 202603003;Перевод средств по реестру операций 202603003. Канал: СБП. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;16.03.2026;16.03.2026;100682;01;643;12379;643;Коммунальные расходы за 03.2026;Электроэнергия, связь и коммунальные услуги за 03.2026.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000005;UTIL-DEMO-001;9903000004;990301004;ООО ОБЛАКО ДЕМО;044500924;30101810999990000925;40702810999930000005;9903000004;ООО ОБЛАКО ДЕМО;044500924;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Оплата картой;Транзакция;17.03.2026;17.03.2026;;17;643;1697,1;643;Оплата корпоративной подписки DEMO CLOUD;Оплата по корпоративной карте: облачное программное обеспечение.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000005;;9903000005;990301005;ООО СОФТ ДЕМО;044500925;30101810999990000925;40702810999930000005;9903000005;ООО СОФТ ДЕМО;044500925;5734;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Оплата картой;Транзакция;17.03.2026;17.03.2026;;17;643;7925,79;643;Канцелярские и хозяйственные товары;Оплата по корпоративной карте: офисные и хозяйственные расходы.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000006;;9903000006;990301006;ООО ОФИС ДЕМО;044500926;30101810999990000926;40702810999930000006;9903000006;ООО ОФИС ДЕМО;044500926;5943;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;17.03.2026;17.03.2026;100656;01;643;50746,23;643;Оплата от покупателя по счету DEMO-202603-001;Оплата товаров по счету DEMO-202603-001. НДС не облагается.;40702810999910000001;9901000001;990101001;ООО АЛЬФА-ДЕМО;044500901;30101810999990000901;40802810999900000001;Договор DEMO-0001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000001;9901000001;ООО АЛЬФА-ДЕМО;044500901;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;17.03.2026;17.03.2026;100662;01;643;63848,32;643;Оплата от покупателя по счету DEMO-202603-007;Оплата товаров по счету DEMO-202603-007. НДС не облагается.;40702810999910000004;9901000003;990101003;ООО ГАММА-МАРКЕТ;044500903;30101810999990000903;40802810999900000001;Договор DEMO-0003;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000004;9901000003;ООО ГАММА-МАРКЕТ;044500903;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;17.03.2026;17.03.2026;100673;01;643;116551,29;643;Оплата поставщику за партию сырья 2026-03-2;Оплата материалов и производства по счету SUP-202603-2. В том числе НДС 20%.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999920000002;DEMO-SUPPLY-001;9902000002;990201002;ООО ТЕСТ ПРОИЗВОДСТВО;044500912;30101810999990000912;40702810999920000002;9902000002;ООО ТЕСТ ПРОИЗВОДСТВО;044500912;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;18.03.2026;18.03.2026;100659;01;643;82655,71;643;Оплата от покупателя по счету DEMO-202603-004;Оплата товаров по счету DEMO-202603-004. НДС не облагается.;40702810999910000004;9901000004;990101004;ООО ДЕЛЬТА-ШОП;044500904;30101810999990000904;40802810999900000001;Договор DEMO-0004;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000004;9901000004;ООО ДЕЛЬТА-ШОП;044500904;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;19.03.2026;19.03.2026;100663;17;643;40362,52;643;Зачисление выручки ИНТЕРНЕТ-ЭКВАЙРИНГ по реестру 202603001;Перевод средств по реестру операций 202603001. Канал: ИНТЕРНЕТ-ЭКВАЙРИНГ. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;19.03.2026;19.03.2026;100678;01;643;56518;643;Вознаграждение подрядчику за 03.2026;Оплата услуг подрядчика по акту HR-202603-1. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40817810999940000001;DEMO-HR-001;990400000001;0;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 01;044500931;30101810999990000931;40817810999940000001;990400000001;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 01;044500931;;АО ДЕМО БАНК;;;;
